data points,time/s,voltage/V,current/A,time SD,voltage SD,current SD
66,5.69417938,1.797934532,0.003503121,,,
67,5.78177894,1.833293319,0.004005123,,,
68,5.86940554,1.868635416,0.00456734,,,
69,5.95700368,1.903982162,0.005195961,,,
70,6.04462654,1.939330697,0.005897297,,,
71,6.13223402,1.974686861,0.006678259,,,
72,6.21984738,2.010026693,0.007545548,,,
73,6.30746286,2.045377016,0.00850754,,,
74,6.39507846,2.080727577,0.009572347,,,
75,6.48268026,2.115794897,0.010737423,,,
76,6.57027792,2.151367426,0.012042641,,,
77,6.6578681,2.186902285,0.01347841,,,
78,6.74547984,2.221788406,0.015028417,,,
79,6.83307586,2.257305384,0.016759085,,,
80,6.92069448,2.292853832,0.018657899,,,
81,7.00830692,2.328432322,0.020740606,,,
82,7.09592166,2.363285303,0.022968601,,,
83,7.18354328,2.398814917,0.02544749,,,
84,7.27116016,2.434325933,0.028149657,,,
85,7.35876034,2.469243526,0.031041993,,,
86,7.44636548,2.504770279,0.034241501,,,
87,7.5339765,2.540279627,0.037718434,,,
88,7.62158448,2.575638533,0.041477188,,,
89,7.709194,2.610485554,0.0454957,,,
90,7.79680032,2.646071911,0.0499405,,,
91,7.88442612,2.681574821,0.054746035,,,
92,7.97202312,2.716435194,0.059854604,,,
93,8.05962728,2.751950741,0.065479442,,,
94,8.14724798,2.787457228,0.071561232,,,
95,8.2348653,2.822378159,0.078030914,,,
96,8.3224828,2.857859373,0.085132129,,,
97,8.41009944,2.893376827,0.101831891,,,
98,8.49770894,2.92893219,0.102415979,,,
99,8.5853234,2.963768482,0.102927342,,,
100,8.67292646,2.999370098,0.103426963,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
